UserId,Gender,Age,Height,Weight,Duration,HeartRate,BodyTemp,Calories
18469881,male,31,199,109,21,95,40.5,105
12860503,female,26,166,60,20,103,40.6,115
15761114,female,41,171,69,15,95,40.5,76
13250895,female,23,168,61,8,90,39.6,35
19036584,male,57,189,94,28,115,41,251
14338281,male,33,181,81,19,102,40.6,105
11539567,female,58,166,73,19,99,40.5,109
14697434,male,33,170,66,14,95,40,58
18618158,female,50,164,63,9,90,39.5,43
16335969,male,46,185,90,17,94,40.4,88
12659593,female,32,164,65,14,85,40.2,54
11700615,female,26,161,60,21,98,40.8,110
12845459,female,38,178,73,11,95,39.7,54
19078038,male,37,175,74,22,103,40.3,126
13366422,male,21,195,90,21,95,40.7,86
13282247,male,46,188,83,25,101,40.7,152
19483453,male,26,178,78,13,95,39.9,53
17416334,female,74,171,71,22,102,40.8,140
14754307,male,26,181,84,17,89,40,56
12519462,female,62,168,68,21,99,40.5,123
13289079,male,21,177,82,3,84,38.5,7
10437871,female,27,146,51,24,107,40.8,152
16990534,female,20,163,61,6,83,39.6,21
10622573,male,60,172,76,14,102,40.2,94
14597987,female,22,160,65,13,99,40.4,68
14143316,female,43,147,51,19,97,40.1,105
15331150,female,37,166,65,25,101,40.7,142
16148325,male,27,181,79,17,94,40.3,68
18435154,male,29,187,82,13,99,39.8,64
10473042,female,79,157,60,17,98,40.7,105
17681568,female,52,149,55,23,106,40.6,152
11399468,male,47,190,88,26,109,40.6,193
19723108,male,30,184,85,17,95,40.2,75
18472940,male,42,166,65,26,109,41.2,174
16635256,female,70,166,68,15,92,40.2,79
11148203,female,39,155,54,29,114,41,210
13660054,male,62,173,73,4,79,39.1,13
16067519,male,31,200,110,9,91,40,40
11897307,female,42,165,64,20,94,40.6,101
17592681,female,75,170,72,22,98,40.9,131
16926563,female,79,165,59,14,100,39.8,90
19103918,female,79,167,63,12,97,40.2,72
11850681,female,44,170,67,7,91,39.4,33
15369452,male,72,199,98,28,110,40.9,252
12459186,male,69,176,76,18,104,40.3,135
19284046,male,45,175,78,26,99,40.8,146
15901282,male,55,199,94,22,98,40.5,138
11275620,female,40,145,53,18,96,40.3,97
14867603,male,45,183,87,17,99,40,99
13609978,male,53,187,94,16,99,40.3,102
10762716,female,49,184,77,3,79,39,10
17364987,male,44,181,78,13,102,40.1,78
11311102,male,45,189,88,23,102,40.6,144
10604757,female,52,161,60,30,109,40.8,206
13105022,female,36,175,66,9,87,39.5,37
16598218,male,56,184,88,7,89,39.4,34
13134870,female,40,170,70,29,109,41.1,189
17718269,female,26,165,62,24,100,40.8,130
19094437,male,29,186,86,18,96,40.3,82
18095715,female,21,176,72,14,106,40.3,82
18143798,male,50,190,94,6,90,39.4,29
18369183,female,20,172,70,13,93,40.1,58
11448052,female,59,163,59,21,101,40.3,129
15034680,male,27,190,95,19,101,40.6,103
13263056,female,20,163,66,1,86,37.8,4
10581301,female,46,171,68,15,86,40.3,63
18280383,female,48,169,66,27,100,40.7,155
19736768,male,39,193,100,8,96,39.6,43
16507298,male,54,178,85,3,74,38.3,7
13265721,male,23,192,84,10,85,39.8,26
10354823,female,20,160,59,29,112,40.5,193
13683530,male,21,181,81,15,100,40,70
10570155,male,28,198,98,26,113,40.6,191
18974698,female,78,161,59,16,89,40.2,83
17118838,male,39,182,91,23,108,40.7,160
19390690,male,34,200,98,13,89,40.1,52
19117353,male,36,177,76,24,98,40.7,120
11718271,female,23,181,74,12,86,40.2,44
18198050,male,65,182,82,7,73,39.5,19
16153603,female,76,171,69,10,89,39.9,50
15905450,female,45,177,75,7,90,39.1,32
17777188,male,29,179,85,24,112,41,167
13810624,female,26,159,59,21,108,40.4,133
18428151,male,76,191,96,2,83,37.7,10
16601243,male,70,182,85,19,101,40.3,138
19026457,male,20,190,89,30,106,41.2,171
12668444,male,72,203,106,24,94,40.7,162
16363754,female,31,164,66,12,88,39.8,50
14688173,male,57,189,88,18,98,40.2,113
11798740,male,43,194,96,29,105,40.5,198
14644135,male,54,181,86,12,104,39.7,84
14924017,male,24,179,83,10,91,39.8,35
13695578,female,77,172,66,14,93,40.2,77
17914146,female,75,166,73,21,108,40.4,147
11965928,male,20,185,91,17,96,40.3,72
17091484,male,20,179,80,6,84,39,13
13358666,female,34,162,60,19,102,40.5,110
12562173,male,51,178,76,7,76,39.3,17
13833705,female,70,161,63,10,87,39.6,48
11322988,female,40,175,73,21,99,40.7,114
17900200,male,26,182,79,4,83,38.8,9
13992300,male,38,183,81,12,90,39.8,48
16861315,male,37,190,93,15,91,40,65
18731530,male,38,178,77,9,88,39.3,32
16662232,male,36,175,76,22,99,40.7,113
18809272,male,39,184,86,3,85,38.3,10
16474372,female,54,158,63,23,101,40.7,138
15716243,male,34,194,93,12,89,40.3,47
14829926,female,36,163,58,2,78,38.2,7
14080744,male,30,187,91,15,96,40,71
18049716,male,29,173,70,6,81,39.3,12
16187117,male,67,195,94,28,100,40.8,201
19517363,male,40,174,82,26,104,40.9,162
16001195,female,61,170,68,16,101,40.2,97
14023847,female,26,178,75,8,81,39.5,26
18207912,male,24,179,81,16,90,40.3,53
14208170,male,34,192,90,3,83,38.3,9
11555748,female,30,154,56,3,88,38.4,13
10706479,male,73,169,78,26,102,40.9,193
10438322,male,79,173,76,27,110,40.8,239
15450354,male,32,193,102,17,104,40,106
18256488,female,48,165,67,21,106,40.8,134
12971741,male,43,168,73,5,83,38.7,15
11350850,female,30,174,67,24,102,40.5,135
18151671,female,23,163,59,23,104,40.7,134
16445841,male,58,176,81,23,98,40.4,142
16170371,male,59,181,85,6,93,39.6,33
13995114,male,41,187,91,25,103,40.7,158
16488059,male,70,170,76,12,101,40.2,85
10876125,female,23,159,54,15,98,40.1,79
16645534,male,53,188,86,7,96,39.6,40
10716199,female,24,186,76,9,92,39.7,39
14030335,male,57,187,94,5,86,39.5,23
11202379,male,45,191,94,12,96,39.8,66
18890949,female,29,164,60,14,92,40.1,65
19472417,female,31,172,68,26,94,40.9,124
13962197,male,49,177,85,15,99,40.2,89
16826603,male,23,173,77,16,102,40.1,80
19870086,female,34,169,69,8,91,39.6,36
10047325,male,21,206,114,17,103,40.3,99
17428309,male,70,187,89,28,112,40.8,252
10072090,male,39,194,99,17,95,40.2,88
12085410,male,23,189,97,13,89,40.2,45
17197733,female,24,169,65,30,112,41.3,199
18695664,female,47,169,67,26,108,40.8,171
10522660,male,20,185,82,6,81,39,11
11353686,female,40,135,42,14,94,40.2,74
19606674,female,20,147,48,12,88,39.6,51
16440417,female,20,169,64,20,99,40.8,104
11907199,female,44,162,59,27,105,40.9,171
15797904,female,24,162,57,22,104,40.7,129
18378521,male,21,186,82,10,88,40.2,29
11339639,male,22,174,81,28,107,40.7,162
10478045,female,22,157,55,7,88,39.6,29
12904723,female,48,152,53,20,95,40.2,108
19741855,male,47,170,76,17,101,40.2,101
14047788,female,42,179,76,21,102,40.5,120
14409460,male,48,175,75,17,95,40.3,87
12752294,male,48,202,103,25,107,40.9,188
11916472,female,56,156,57,9,93,39.9,47
11020629,female,44,146,52,25,101,40.7,150
15432198,male,45,191,92,23,107,40.5,164
16566359,female,52,157,59,6,78,39.4,21
10372349,male,58,193,95,20,99,40.3,132
19600611,male,21,199,104,18,99,40.6,90
18436675,female,38,178,77,7,87,39.6,28
19692512,male,61,193,99,18,104,40.1,137
13659833,female,30,166,63,4,80,39,13
11781838,female,30,152,51,24,101,40.7,138
14803387,male,20,178,79,8,88,39.4,22
10934563,male,61,198,108,9,92,40.1,54
18180430,female,25,168,64,22,106,40.9,132
12048857,male,26,194,99,8,85,39.6,24
18863989,male,55,185,85,4,93,38.7,21
18982255,male,34,182,88,13,106,40.2,83
16674934,male,23,187,87,27,102,40.3,140
11799911,male,39,192,96,5,88,39.4,20
18111698,male,40,207,113,20,98,40.2,120
13139047,male,33,174,82,24,106,40.4,148
14714678,male,54,182,84,21,96,40.2,120
18764895,male,38,188,89,4,82,39,12
19314419,female,27,168,60,11,89,39.8,47
11077526,female,71,165,67,13,89,39.9,65
16219360,female,58,179,79,11,88,39.8,49
13564846,female,23,186,74,19,112,40.6,123
11155591,female,55,154,56,18,97,40.6,103
16682378,male,46,182,89,15,98,40.6,86
19343455,male,30,193,89,27,94,40.6,118
14232520,male,27,169,69,16,102,40.2,80
14366780,female,25,158,58,27,115,40.9,191
14418793,male,62,164,64,10,86,40.1,42
19383663,male,22,191,93,2,89,38.4,7
19720092,female,28,186,84,29,110,41.1,180
12114116,female,38,169,72,6,82,39.4,21
10483083,male,50,191,89,22,90,40.3,104
14857521,male,58,198,104,7,88,39.6,36
10335270,male,51,185,95,18,102,40.3,121
15267253,female,27,175,68,22,101,40.7,120
15059795,male,66,174,81,26,108,40.6,209
17270042,male,67,184,85,23,105,40.6,178
19755395,male,28,165,68,25,98,40.5,111
15688364,male,37,192,99,23,107,40.8,158
10973162,female,36,170,65,9,94,39.5,44
14171560,female,30,177,73,19,88,40.5,77
11235315,female,42,167,68,2,85,38.1,8
18677336,female,52,178,74,22,98,40.4,121
10719389,male,47,182,84,18,96,40.4,97
17182006,male,67,169,77,26,108,40.7,208
19204579,male,60,182,88,30,103,40.9,215
11933230,male,43,180,82,3,91,38.5,13
15125074,female,33,150,48,15,89,40.4,68
19726861,female,20,172,71,14,96,39.9,67
17229135,female,46,173,75,11,94,40,55
17650072,female,56,167,66,10,95,39.7,54
11424215,male,26,175,74,29,107,41.1,169
18973839,female,46,156,56,15,86,40.3,65
14111027,female,68,162,62,16,103,40.5,104
11157101,female,62,161,61,18,97,40.7,104
14721929,male,33,190,87,2,78,38.1,4
13304710,female,32,148,53,24,103,40.9,143
13215599,female,52,174,71,17,101,40.5,100
11920824,male,35,166,69,22,96,40.4,99
13293493,female,45,167,63,16,97,40.2,87
13676740,male,22,188,89,13,93,40,50
17408293,male,50,197,96,9,88,39.6,41
15751869,female,32,172,66,29,105,40.8,174
17862032,male,59,182,81,15,86,40,66
13023158,male,43,180,81,30,113,40.7,231
13884548,male,37,199,107,11,95,39.9,58
17281627,female,41,159,57,17,101,40.3,100
17947234,male,38,193,91,13,100,40,74
19374664,female,47,165,67,3,85,38.5,12
19814771,female,75,177,73,9,85,39.8,41
14445902,male,60,188,94,10,92,39.8,56
12971064,female,50,152,52,26,105,40.9,169
19929743,male,43,171,72,16,99,40.2,86
10134350,male,63,182,86,14,96,40.1,87
19993804,female,36,170,65,12,93,40.1,58
19149142,male,23,182,82,23,109,40.7,141
16859889,female,49,152,50,5,93,39.4,26
18393643,female,35,168,62,4,74,38.9,11
16881110,female,29,171,72,17,91,40.4,74
13930729,male,20,181,81,24,109,40.7,144
17882974,male,25,186,87,24,105,40.4,138
17916448,female,38,168,64,9,91,39.8,42
16092974,male,69,183,91,21,92,40.3,126
15291452,male,45,211,112,24,108,40.8,185
13661527,female,76,160,61,5,89,39,26
17841615,female,67,171,67,29,116,41.1,226
12903799,female,32,162,55,29,112,41.1,200
15267748,male,67,197,102,8,75,39.6,29
13041524,female,20,187,75,1,75,37.6,2
11838441,male,32,165,67,11,98,39.8,51
18485928,female,38,152,52,27,109,40.8,182
14124820,male,36,170,76,25,106,41,155
17712242,male,20,194,90,15,91,40.3,52
11367895,female,55,158,56,18,105,40.2,118
11741166,male,47,190,91,27,105,40.6,186
10012801,female,25,170,62,19,96,40.5,95
19215468,female,50,167,62,10,86,39.6,43
14862282,male,22,175,73,16,93,40.6,56
13411513,female,41,165,69,20,99,40.7,110
17432080,male,79,170,75,18,95,40.6,119
10277001,male,37,178,80,4,89,38.5,15
13908281,male,72,182,81,26,101,40.8,189
19626904,male,36,176,82,29,112,40.9,210
19905039,male,57,181,85,18,92,40.7,95
14071606,female,70,172,77,16,87,40,74
10422376,female,35,148,50,28,103,40.7,170
10552351,male,55,196,92,24,111,40.7,197
19340729,male,63,180,85,10,93,39.8,57
18491761,male,21,195,98,13,85,40.1,36
10290416,male,23,188,87,22,105,40.8,124
13100757,male,24,193,99,8,87,39.4,26
11850270,female,73,165,64,12,91,39.9,63
16238631,female,27,170,70,14,93,40,64
13910402,female,35,175,72,24,113,40.7,164
18557811,male,45,193,96,20,102,40.5,129
13854205,male,28,193,94,7,88,39.5,24
16600947,male,70,189,89,6,91,39.2,35
16500330,female,62,171,75,26,106,41.2,170
11215574,female,21,157,51,12,91,39.9,54
19521822,male,33,193,95,18,91,40.7,76
15338507,female,20,155,56,4,82,39,14
16952678,female,35,170,63,16,98,40.5,86
19657260,male,22,191,88,5,88,39.1,15
10805897,female,78,171,74,16,95,40.4,90
10894320,female,39,175,66,15,86,40.3,61
12686470,male,21,191,87,25,105,40.6,139
13165829,male,70,172,75,10,90,39.9,54
12022756,male,37,192,98,4,84,38.8,14
19578860,male,32,170,70,3,79,38.7,5
16584070,female,28,169,69,27,102,40.7,151
11498729,female,72,157,59,21,92,40.5,114
15839189,male,65,166,71,7,89,39.6,34
13899563,male,23,171,71,3,75,38.8,2
17908106,female,29,178,78,24,94,40.4,111
10084261,male,62,176,84,11,95,40.1,66
13845773,male,34,170,80,9,95,39.9,41
14825446,female,28,161,58,2,71,37.8,5
11756366,male,44,191,92,11,97,39.7,61
13848826,male,29,187,91,20,94,40.8,87
16597597,male,31,192,89,6,79,39,13
12592190,male,21,183,82,8,86,40,21
17786542,female,21,156,62,21,99,40.6,110
12817804,male,47,201,108,29,105,41,211
18234821,female,28,163,57,4,91,38.8,18
18830129,male,21,183,81,5,87,38.7,14
15060323,male,59,194,92,19,103,40.4,137
19930949,female,32,159,58,7,90,39.6,32
18542385,female,59,175,73,10,86,39.9,44
15973490,female,43,164,61,12,94,39.8,61
15291437,female,20,158,58,22,94,40.5,104
10867111,female,43,183,85,10,94,39.8,48
10697452,female,50,172,66,9,92,39.6,44
10054672,male,30,180,84,16,98,40.1,78
12769519,male,53,174,78,19,106,40.5,134
13014734,female,34,168,62,18,102,40.3,104
13060914,male,30,177,74,28,101,40.9,143
13786166,male,64,175,79,8,76,39.5,25
18583121,male,29,188,94,21,109,40.5,141
10765245,male,25,182,91,8,84,39.4,21
10502266,male,27,185,82,12,95,40,51
15208526,male,53,181,85,10,85,39.7,40
16915151,male,53,170,73,16,96,40,87
11940885,female,27,189,82,13,96,40.2,62
12154012,male,29,184,93,8,88,40,28
19618415,male,45,184,83,13,99,40,74
16147612,female,27,160,58,22,104,40.4,130
11979612,male,68,172,74,23,94,40.6,135
16099722,female,30,173,68,24,105,40.8,143
10618273,female,75,168,65,21,104,40.3,140
11343139,female,50,159,57,28,107,41.4,187
17800524,female,48,156,54,9,93,39.7,47
15395187,female,51,168,60,30,111,41.3,212
14195273,male,20,176,78,18,89,40.4,52
16552884,male,21,174,75,29,111,41.3,180
18180739,female,43,169,72,5,79,39.5,17
19016498,female,26,166,63,2,73,38.9,5
17723990,male,73,190,98,12,91,39.8,74
11264857,male,31,168,73,22,101,41.1,113
19027158,female,33,173,67,2,82,38.2,7
14669346,female,29,184,72,28,115,40.6,194
13969993,male,60,171,76,10,84,39.6,40
19117012,female,66,171,62,3,80,38.6,12
18159298,male,25,183,77,19,86,40.5,51
10715394,male,62,175,72,23,99,40.7,145
11103918,female,45,164,67,15,88,40.2,66
19617776,male,61,162,65,24,104,40.5,165
18821379,female,74,171,68,14,95,40.3,79
17929599,male,60,188,91,28,104,41.2,206
16606505,female,55,170,64,11,94,40.1,58
12316770,male,39,209,111,22,102,40.5,143
15636021,female,20,170,66,18,99,40.1,93
16834972,female,74,140,46,5,87,39.3,26
18280943,female,23,173,71,5,94,39.2,23
12363121,male,76,189,86,28,105,40.7,229
16906256,male,21,181,81,24,107,40.5,137
11243619,male,74,174,78,20,100,40.8,143
16284326,female,31,166,69,8,78,39.8,24
16408800,male,78,189,95,18,97,40,131
15143235,female,42,154,58,30,112,40.7,211
16555435,female,59,149,54,26,104,40.8,170
18019264,female,32,171,70,29,104,40.8,170
19778669,female,27,184,72,22,98,41,112
17926715,male,56,177,84,25,103,40.5,172
17150251,male,35,167,67,10,97,39.7,46
11245527,male,31,196,92,28,105,40.8,172
12551263,female,61,150,55,2,87,38.5,9
18650765,female,23,165,66,11,96,40,54
10444932,female,23,162,62,28,107,40.4,171
12467625,male,28,198,103,2,87,38.3,7
13983323,female,50,167,64,20,103,40.4,123
12735435,female,58,163,66,28,113,40.6,205
15925835,female,45,168,63,3,81,38.6,11
13845133,male,21,198,101,7,95,39.2,30
14955891,male,43,185,82,5,83,39,16
13967367,female,34,160,62,8,88,39.8,34
10409323,male,70,189,94,23,107,40.5,193
14988424,male,34,202,93,18,96,40.8,89
12283493,male,35,200,97,5,92,39.1,22
15815744,female,28,163,59,3,85,38.9,12
11948316,female,22,156,50,28,104,40.8,166
16020649,female,57,170,71,27,103,41.1,166
13385095,female,59,155,57,6,91,39.4,31
15006457,female,20,149,51,23,100,40.7,126
14109235,female,51,166,67,11,89,39.5,51
13092858,female,40,172,64,27,101,40.5,155
18033192,female,69,159,63,26,106,40.6,177
19671453,female,36,165,66,8,98,39.6,43
14127673,male,47,190,86,23,99,40.8,135
10413865,female,23,163,62,20,103,40.3,114
11852986,female,22,153,56,7,92,39.5,32
16231827,male,23,165,69,28,102,41,135
10396760,male,25,185,85,18,102,40.3,95
19119129,female,54,175,71,17,90,40.3,80
19223155,female,32,150,49,8,82,39.5,30
17060755,female,40,154,56,20,103,40.2,121
11600131,male,57,188,90,5,81,38.9,19
15580106,female,54,162,61,3,85,38.6,13
15697690,female,28,165,65,23,105,40.5,137
18478618,female,55,178,70,29,101,40.6,172
17604328,female,52,178,76,26,112,41,181
11028106,male,30,193,89,21,100,40.7,111
17823052,male,51,180,81,29,114,40.7,239
13234647,male,29,169,73,21,100,40.3,103
19399710,female,59,157,60,25,107,40.7,170
10030257,male,21,182,82,3,92,38.6,10
18369645,male,48,192,91,9,88,40.1,39
18715496,male,70,188,86,3,89,38.4,16
16335360,female,28,167,65,5,79,39.1,16
15680979,female,63,157,61,10,87,39.8,47
18074033,male,21,176,71,7,80,39.6,10
13373646,female,53,166,67,7,91,39.5,34
17135515,female,26,172,68,7,82,38.9,24
13137758,male,71,196,106,2,84,38.3,10
13617043,female,20,168,60,28,101,41.3,153
18461600,male,50,191,88,24,105,40.8,167
10154968,male,64,184,89,16,102,40.3,116
11873849,female,26,163,66,15,89,40,63
12840849,male,39,170,75,22,91,40.8,89
14460322,female,33,158,60,1,76,37.7,3
11107966,female,24,163,59,10,85,39.8,38
12584584,male,38,169,74,12,91,40.3,48
17871155,male,47,206,109,21,101,40.5,140
15698033,male,63,179,88,13,86,39.9,62
17551921,male,22,187,87,11,96,39.8,47
19322889,male,52,194,100,2,80,38.2,7
16801836,male,29,175,73,27,98,40.9,124
17409758,male,26,198,95,5,88,39.3,17
11557392,male,32,179,80,11,93,40,45
12469143,male,63,176,83,7,88,39.3,35
10055434,male,28,202,99,15,88,39.9,54
10248759,female,28,157,49,7,89,39.2,31
19812268,male,26,194,94,14,89,40.4,49
15740246,male,43,174,77,17,98,40.4,91
17932828,female,30,164,69,4,80,38.7,13
16147353,female,33,165,66,29,111,41.1,193
10136790,male,20,194,92,10,92,39.7,37
14625393,male,53,187,90,14,87,40.2,62
17347005,male,34,178,77,14,96,40.5,65
16298250,male,48,174,78,22,103,40.6,140
13602648,female,51,168,62,13,95,40,69
12316661,male,27,194,98,13,89,40.1,48
19482773,female,65,158,62,23,97,40.6,133
18669874,female,76,155,61,14,85,40.3,66
11418859,female,25,168,65,21,107,40.3,128
13618224,female,68,168,67,26,103,40.7,167
15570200,male,27,193,96,4,85,39,12
13173824,male,63,178,85,10,90,40,53
10132785,male,35,178,80,11,90,39.8,42
10225720,female,30,152,57,23,104,40.7,138
15392114,male,49,171,71,11,98,40.2,61
13202502,male,20,164,69,6,82,39.1,10
11006555,male,60,184,93,9,91,39.7,49
11709610,female,32,162,66,4,85,39.1,15
11575784,female,39,156,59,13,94,40.2,66
19924766,female,55,172,68,23,97,40.6,127
10958982,male,38,179,79,6,91,39.3,25
14066271,female,27,169,65,18,92,40.5,82
19432619,male,40,180,81,9,85,39.9,30
15147321,male,74,181,79,26,98,40.8,179
12979933,male,56,192,93,1,80,37.8,4
14244991,male,28,161,66,13,83,39.8,28
19804174,male,20,178,80,15,100,40.3,69
14205582,male,63,169,70,15,95,40.6,86
17514764,female,39,165,64,29,96,40.8,151
15242261,female,71,163,66,17,96,40,97
13625777,male,22,181,85,15,96,40.1,63
12490930,female,38,175,74,16,99,40.5,86
18513891,male,21,180,75,27,109,40.9,159
14596324,female,55,170,74,15,95,40.1,79
15795399,female,33,151,56,16,101,40,92
17169871,female,72,173,68,28,107,40.9,193
13503519,male,20,183,86,21,103,40.7,109
11826412,female,74,162,66,13,87,40.1,63
18152530,female,28,174,68,10,94,39.3,47
12607934,female,70,153,53,10,87,39.8,49
16780739,female,40,164,67,19,102,40.6,110
19770138,female,34,154,53,20,92,40.3,97
17300642,female,51,158,61,11,89,40.4,52
17159230,male,33,176,70,3,89,38.3,10
19216736,male,29,193,91,7,87,39.1,23
10492516,male,36,195,96,9,97,39.9,47
16615578,male,47,190,86,6,90,39.2,27
15469068,male,73,191,95,8,87,39.8,44
19304909,female,78,174,73,24,95,40.7,136
11832375,male,37,213,110,29,112,40.9,228
11192750,female,74,172,74,13,96,40.1,74
13714094,female,24,164,61,29,109,40.8,184
18603430,male,24,207,104,12,86,39.9,38
10978692,female,43,143,50,5,80,39.1,19
18772197,male,24,193,92,28,110,41,184
13917362,female,45,151,48,28,111,40.7,200
19781282,female,61,166,66,28,106,41,186
13595815,male,35,202,97,24,103,40.8,147
18444223,female,32,167,68,13,96,40,65
13741081,male,75,182,82,17,96,40.2,114
18380093,female,58,159,58,20,101,40.7,123
16990304,male,27,179,75,20,101,41,100
13157644,female,42,179,72,7,96,39.4,36
14544067,male,69,188,85,14,106,40,112
16469077,female,28,162,67,26,109,40.8,165
13023243,female,79,160,60,28,108,40.9,203
11581936,female,58,127,40,29,102,40.8,189
12593855,male,24,190,83,2,73,38.2,2
16893174,female,66,186,81,10,87,39.7,45
14126576,male,38,183,83,8,81,40,21
12429356,female,50,152,55,30,114,41,223
14482842,female,23,159,54,25,107,40.6,156
10621672,male,30,198,103,19,100,40.1,106
17029241,male,55,183,83,4,92,38.7,21
10217836,male,24,182,85,10,95,40,41
18002022,female,34,176,75,23,99,41.1,121
14105345,female,50,171,65,13,89,40.3,60
13307079,female,66,149,55,25,99,40.2,153
15708540,male,29,184,89,14,95,40.1,63
17784624,male,28,183,90,12,88,39.9,41
17545969,male,69,193,90,29,121,41.1,300
12472207,male,50,179,78,5,92,39.3,24
10140158,male,68,173,77,12,91,39.8,66
11219153,male,48,177,82,30,99,40.5,175
18602860,female,70,170,66,15,100,40.3,92
15580693,male,26,185,90,25,110,41.1,165
11903371,male,42,188,93,10,88,39.7,41
18546421,female,75,173,69,15,92,40,80
18999907,male,32,183,91,5,91,39,20
12612104,female,70,160,61,5,84,39,23
12158105,male,76,170,81,5,82,38.9,23
17211799,male,41,194,96,16,94,40.3,81
18860787,male,32,177,79,4,94,38.7,17
16904485,male,79,169,78,8,93,39.5,51
17527579,female,54,161,59,4,83,38.8,17
18953356,male,50,195,100,29,105,40.8,210
14439550,female,35,157,61,7,88,39.7,30
13138973,male,27,187,89,2,82,39,5
18699263,male,65,179,77,8,92,39.5,44
14862083,female,51,174,74,24,102,40.4,142
19680861,female,25,163,62,4,81,39,13
13545361,male,39,173,72,21,99,40.4,109
14421260,male,42,197,97,12,95,40,63
18134661,female,23,169,67,7,81,39.5,23
15397869,female,69,147,49,11,102,39.8,72
14899623,female,27,185,81,3,94,38.6,14
10142566,female,33,152,51,27,105,41.1,168
12402883,male,64,164,70,25,105,40.2,182
10384105,female,25,160,60,19,100,40.1,103
10555485,male,66,185,97,9,88,39.7,48
16853970,female,66,185,86,17,92,40.3,84
12282015,female,40,178,73,8,88,39.7,34
15812603,female,39,144,47,20,101,40.1,119
15665931,female,56,167,67,3,85,38.9,13
16691594,female,22,161,61,27,106,40.8,162
16413230,female,21,172,63,9,91,39.7,39
13331407,female,20,166,66,12,92,39.8,53
18923068,female,46,162,58,24,106,40.4,155
19936530,female,58,162,61,21,107,40.2,142
14341087,male,62,178,78,17,101,40.1,114
18543333,male,37,177,77,21,98,40.4,106
16969674,male,20,182,90,20,100,40.6,96
12756164,male,27,172,75,3,92,38.6,11
16979438,female,25,173,66,8,79,39.6,25
12257295,female,21,185,77,12,92,40.1,51
19876973,female,37,161,57,10,86,39.8,42
12076075,female,55,159,59,7,86,39.1,31
11712467,female,61,186,90,14,88,40,61
13426579,male,35,196,88,7,88,39.6,26
16239280,female,48,185,82,2,84,38.4,8
11364515,female,59,156,57,21,102,40.6,132
17968573,female,70,166,66,11,89,39.9,55
13045372,female,24,171,65,25,107,40.9,152
10392877,female,24,173,71,30,110,40.8,190
14469765,female,54,161,62,8,82,39.8,32
11163560,male,55,196,95,4,91,39,21
19872182,female,74,148,50,24,102,40.9,160
12306781,female,23,181,74,9,91,39.6,38
19115156,male,43,182,83,6,91,39.4,27
19680358,female,31,163,62,25,114,40.7,175
16522774,male,45,179,85,11,88,40.2,45
13719217,male,60,194,94,2,72,38.7,5
18640109,female,77,182,84,4,88,38.7,19
17242914,female,43,174,71,27,118,40.6,203
18122138,female,24,145,51,24,101,40.3,135
18842185,male,56,169,75,21,95,40.6,115
11236706,male,38,181,82,21,103,40.5,125
16487643,male,34,184,85,18,105,40.2,111
13409923,male,24,161,62,11,90,39.9,32
19033207,female,67,167,65,22,104,40.6,144
15148209,female,44,151,52,2,79,38.1,7
15103183,male,27,189,95,15,91,40,59
19808698,male,56,188,89,15,97,39.9,91
10756571,female,39,156,62,29,94,41,145
12996106,female,44,176,70,4,89,38.7,18
13038144,male,41,201,108,18,95,40.4,98
11259510,female,78,156,56,24,96,40.7,144
14327165,female,57,166,67,2,83,38.5,8
12047880,male,24,192,93,20,97,40.6,92
11909827,male,78,188,96,11,82,40,55
12775148,male,31,181,78,17,102,40.4,92
10439964,female,70,154,57,24,108,40.5,171
14572505,female,35,171,71,29,108,41,183
19137916,male,63,176,78,10,97,39.8,62
16973865,male,52,197,100,26,96,40.5,155
15707270,female,34,152,47,3,79,38.2,11
19265312,male,38,186,82,17,95,40.1,81
16542676,male,50,189,93,3,86,38.8,13
16017569,female,20,166,61,10,99,39.6,52
19360326,female,27,156,56,25,110,40.7,165
12451704,male,64,184,88,27,109,41.1,223
14476148,female,34,147,52,19,92,40.4,92
19221309,female,49,173,68,19,104,40.2,117
14579051,male,25,196,94,11,85,39.6,32
13004444,female,46,167,62,28,102,40.5,168
15786512,male,36,197,108,5,85,39.1,19
16684937,female,31,161,63,8,82,39.5,29
14875578,male,22,187,89,16,96,40.1,69
17749229,male,22,172,73,25,100,40.5,114
11438547,male,67,180,83,22,101,40.8,156
13275393,male,50,180,79,22,103,40.4,143
18740257,male,55,188,91,7,82,39.6,27
14459835,female,78,164,66,27,111,40.8,201
16917034,male,20,191,89,8,87,39.3,23
12560809,male,68,184,90,26,113,40.9,236
19376847,male,22,172,75,25,106,40.8,137
19600537,male,60,195,100,15,101,40.4,107
16701146,male,54,166,73,17,100,40.2,104
12334750,male,56,181,82,20,102,40.2,134
15647186,male,21,184,81,23,94,40.4,87
16608280,male,30,175,74,27,111,40.9,179
10265844,female,53,179,76,30,114,40.7,216
14428832,male,34,189,89,30,114,40.8,227
12920849,male,61,160,66,18,107,40.3,132
11404132,female,28,164,60,19,103,40.3,110
10498347,male,58,195,93,18,89,40.3,91
10708209,female,62,181,80,22,108,40.8,147
16024339,male,59,189,95,22,110,40.5,183
17218347,female,26,165,62,20,102,40.4,113
18436863,male,47,197,106,23,96,40.8,135
12055453,female,41,170,65,21,96,40.5,110
13545843,male,32,192,91,1,88,37.6,4
